Gravedad_Indicador_Tradicional,Dia_Semana_Acc,Localidad,Clase_Acc,Elemento_Choque,Con_Bicicleta,Con_Carga,Con_Embriaguez,Con_Huecos,Con_Menores,Con_Moto,Con_Peaton,Con_Persona_Mayor,Con_Rutas,Con_Tpi,Con_Tpp,Con_Velocidad,Con_Sitp,Con_Troncal,Con_Alimentador,Con_Zonal,Con_Provisional,Con_Articulado,Con_Biarticulado,Con_Padron_Dual,Con_Servicio_Especial,Con_Taxi,Severidad_Num,Accidente_Grave,Total_Factores_Riesgo,Es_Fin_de_Semana,Dia_Semana_Acc_Enc,Localidad_Enc,Clase_Acc_Enc,Elemento_Choque_Enc
Con Heridos,martes,TEUSAQUILLO,Choque,Vehículo,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,3,16,2,4
Con Heridos,viernes,RAFAEL URIBE URIBE,Choque,Objeto Fijo,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,0,6,11,2,1
Con Heridos,viernes,CHAPINERO,Choque,Vehículo,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,0,6,4,2,4
Con Muertos,martes,PUENTE ARANDA,Atropello,,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,0,3,10,0,0
Con Heridos,viernes,LOS MÁRTIRES,Atropello,,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,1,5,0,6,9,0,0
Solo Daños,sábado,CIUDAD BOLÍVAR,Choque,Vehículo,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,5,1,5,5,2,4
Con Heridos,viernes,LOS MÁRTIRES,Choque,Vehículo,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,6,9,2,4
Solo Daños,jueves,TEUSAQUILLO,Choque,Vehículo,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,16,2,4
Con Heridos,lunes,ANTONIO NARIÑO,Choque,Vehículo,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,3,0,2,0,2,4
Con Heridos,jueves,USME,Choque,Objeto Fijo,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,1,3,0,1,19,2,1
Con Heridos,martes,PUENTE ARANDA,Volcamiento,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,3,10,5,0
Solo Daños,jueves,FONTIBÓN,Choque,Vehículo,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,7,2,4
Solo Daños,miércoles,KENNEDY,Choque,Vehículo,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,0,4,8,2,4
Con Heridos,miércoles,SUBA,Choque,Vehículo,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,0,4,14,2,4
Con Heridos,domingo,USME,Choque,Vehículo,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,1,4,1,0,19,2,4
Con Heridos,viernes,KENNEDY,Choque,Vehículo,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,0,6,8,2,4
Con Heridos,domingo,BOSA,Caida de ocupante,,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,1,5,1,0,2,1,0
Solo Daños,lunes,CIUDAD BOLÍVAR,Choque,Vehículo,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,4,0,2,5,2,4
Con Muertos,domingo,BOSA,Choque,Objeto Fijo,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,1,0,2,2,1
Solo Daños,domingo,BOSA,Choque,Vehículo,0,0,0,0,0,0,0,1,0,1,1,0,1,0,1,0,0,0,0,0,0,1,0,0,6,1,0,2,2,4
Con Heridos,martes,CHAPINERO,Volcamiento,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,3,4,5,0
Con Heridos,sábado,SUBA,Caida de ocupante,,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,1,4,1,5,14,1,0
Solo Daños,jueves,KENNEDY,Choque,Vehículo,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,0,1,8,2,4
Con Muertos,domingo,TUNJUELITO,Atropello,,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,1,0,17,0,0
Con Heridos,viernes,KENNEDY,Volcamiento,,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,6,8,5,0
Con Heridos,martes,ENGATIVÁ,Choque,Vehículo,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,4,0,3,6,2,4
Con Heridos,martes,PUENTE ARANDA,Choque,Vehículo,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,0,3,10,2,4
Con Heridos,lunes,CHAPINERO,Atropello,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,2,4,0,0
Con Heridos,viernes,KENNEDY,Choque,Vehículo,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,1,1,5,0,6,8,2,4
Con Heridos,sábado,TEUSAQUILLO,Choque,Vehículo,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,3,1,5,16,2,4
Con Muertos,domingo,TUNJUELITO,Atropello,,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,1,0,17,0,0
Con Heridos,martes,SAN CRISTÓBAL,Choque,Vehículo,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,3,12,2,4
Con Heridos,martes,SANTA FE,Choque,Vehículo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,3,13,2,4
Solo Daños,lunes,BARRIOS UNIDOS,Choque,Vehículo,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,2,1,2,4
Con Heridos,jueves,USAQUÉN,Atropello,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,18,0,0
Solo Daños,miércoles,LOS MÁRTIRES,Choque,Objeto Fijo,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,9,2,1
Con Muertos,domingo,ANTONIO NARIÑO,Atropello,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,0,0,0,0
Con Heridos,miércoles,FONTIBÓN,Atropello,,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,1,4,0,4,7,0,0
Solo Daños,sábado,RAFAEL URIBE URIBE,Choque,Vehículo,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,3,1,5,11,2,4
Solo Daños,lunes,USAQUÉN,Choque,Vehículo,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,18,2,4
Con Heridos,miércoles,ANTONIO NARIÑO,Choque,Vehículo,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,1,4,0,4,0,2,4
Con Heridos,miércoles,SUBA,Caida de ocupante,,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,4,14,1,0
Solo Daños,viernes,KENNEDY,Choque,Objeto Fijo,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,6,8,2,1
Solo Daños,jueves,ANTONIO NARIÑO,Choque,Vehículo,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2,4
Con Heridos,martes,BOSA,Choque,Vehículo,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,5,0,3,2,2,4
Con Muertos,sábado,SANTA FE,Volcamiento,,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,1,5,13,5,0
Solo Daños,jueves,KENNEDY,Choque,Vehículo,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,8,2,4
Solo Daños,sábado,ENGATIVÁ,Choque,Vehículo,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,3,1,5,6,2,4
Con Heridos,martes,PUENTE ARANDA,Caida de ocupante,,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,1,1,4,0,3,10,1,0
Con Heridos,jueves,SUBA,Choque,Vehículo,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,1,14,2,4
Solo Daños,jueves,LOS MÁRTIRES,Choque,Vehículo,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,4,0,1,9,2,4
Con Muertos,lunes,RAFAEL URIBE URIBE,Volcamiento,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,0,2,11,5,0
Con Heridos,sábado,SAN CRISTÓBAL,Choque,Vehículo,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,1,5,12,2,4
Con Heridos,miércoles,USME,Atropello,,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,1,4,0,4,19,0,0
Solo Daños,martes,KENNEDY,Choque,Vehículo,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,4,0,3,8,2,4
Con Heridos,miércoles,SUBA,Atropello,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,4,14,0,0
Solo Daños,viernes,ENGATIVÁ,Choque,Vehículo,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,4,0,6,6,2,4
Solo Daños,sábado,BOSA,Choque,Vehículo,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,5,2,2,4
Con Heridos,lunes,BARRIOS UNIDOS,Caida de ocupante,,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,1,3,0,2,1,1,0
Con Heridos,viernes,RAFAEL URIBE URIBE,Choque,Vehículo,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,1,4,0,6,11,2,4
Solo Daños,miércoles,SUBA,Choque,Vehículo,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,3,0,4,14,2,4
Con Muertos,lunes,CHAPINERO,Choque,Vehículo,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,2,4,2,4
Solo Daños,jueves,ENGATIVÁ,Otro,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,6,4,0
Con Heridos,viernes,BOSA,Atropello,,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,1,4,0,6,2,0,0
Con Heridos,lunes,TUNJUELITO,Choque,Objeto Fijo,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,2,17,2,1
Solo Daños,jueves,USAQUÉN,Choque,Vehículo,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,4,0,1,18,2,4
Con Heridos,domingo,ENGATIVÁ,Choque,Objeto Fijo,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,1,0,6,2,1
Con Heridos,miércoles,SANTA FE,Atropello,,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,4,13,0,0
Con Heridos,lunes,RAFAEL URIBE URIBE,Choque,Vehículo,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,1,4,0,2,11,2,4
Con Heridos,martes,CIUDAD BOLÍVAR,Choque,Objeto Fijo,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,3,5,2,1
Con Heridos,jueves,USME,Atropello,,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,3,0,1,19,0,0
Con Heridos,martes,BARRIOS UNIDOS,Caida de ocupante,,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,1,1,4,0,3,1,1,0
Solo Daños,martes,SUBA,Choque,Vehículo,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,4,0,3,14,2,4
Con Heridos,sábado,USAQUÉN,Choque,Vehículo,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,1,5,18,2,4
Con Heridos,viernes,USAQUÉN,Choque,Vehículo,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,6,18,2,4
Con Heridos,sábado,BOSA,Choque,Vehículo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,5,2,2,4
Con Heridos,jueves,TEUSAQUILLO,Volcamiento,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,16,5,0
Con Muertos,sábado,ANTONIO NARIÑO,Atropello,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,5,0,0,0
Solo Daños,viernes,TUNJUELITO,Choque,Vehículo,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,0,6,17,2,4
Con Heridos,martes,BARRIOS UNIDOS,Choque,Vehículo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,3,1,2,4
Con Heridos,martes,SAN CRISTÓBAL,Choque,Vehículo,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,3,0,3,12,2,4
Con Heridos,sábado,BOSA,Choque,Vehículo,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,1,5,2,2,4
Con Heridos,lunes,CIUDAD BOLÍVAR,Choque,Vehículo,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,3,0,2,5,2,4
Solo Daños,domingo,BOSA,Choque,Vehículo,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,2,2,4
Con Heridos,miércoles,SANTA FE,Choque,Vehículo,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,4,13,2,4
Solo Daños,lunes,USAQUÉN,Otro,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,18,4,0
Con Heridos,miércoles,LOS MÁRTIRES,Choque,Vehículo,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,0,4,9,2,4
Con Heridos,jueves,BOSA,Caida de ocupante,,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,1,1,5,0,1,2,1,0
Con Heridos,miércoles,USAQUÉN,Atropello,,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,1,4,0,4,18,0,0
Solo Daños,viernes,FONTIBÓN,Choque,Vehículo,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,4,0,6,7,2,4
Con Heridos,martes,CHAPINERO,Choque,Vehículo,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,3,4,2,4
Con Heridos,miércoles,SANTA FE,Choque,Vehículo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,4,13,2,4
Con Heridos,miércoles,KENNEDY,Choque,Vehículo,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,4,8,2,4
Con Heridos,viernes,PUENTE ARANDA,Atropello,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,6,10,0,0
Solo Daños,martes,TUNJUELITO,Choque,Vehículo,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,4,0,3,17,2,4
Con Heridos,viernes,BARRIOS UNIDOS,Choque,Vehículo,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,1,1,5,0,6,1,2,4
Con Heridos,martes,PUENTE ARANDA,Choque,Vehículo,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,1,3,0,3,10,2,4
Con Heridos,sábado,ENGATIVÁ,Otro,,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,2,1,5,6,4,0
Con Heridos,sábado,SUBA,Atropello,,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,3,1,5,14,0,0
Solo Daños,viernes,TEUSAQUILLO,Choque,Vehículo,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,16,2,4
Solo Daños,domingo,RAFAEL URIBE URIBE,Choque,Vehículo,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,11,2,4
Solo Daños,martes,RAFAEL URIBE URIBE,Choque,Vehículo,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,0,1,0,0,6,0,3,11,2,4
Con Heridos,lunes,ENGATIVÁ,Atropello,,0,0,0,0,0,0,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,1,5,0,2,6,0,0
Solo Daños,martes,RAFAEL URIBE URIBE,Choque,Objeto Fijo,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,11,2,1
Solo Daños,miércoles,SANTA FE,Otro,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,13,4,0
Solo Daños,viernes,CHAPINERO,Choque,Vehículo,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,6,4,2,4
Solo Daños,lunes,BOSA,Choque,Vehículo,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,5,0,2,2,2,4
Solo Daños,viernes,USAQUÉN,Choque,Vehículo,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,5,0,6,18,2,4
Con Heridos,lunes,USAQUÉN,Choque,Vehículo,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,2,18,2,4
Con Heridos,viernes,TEUSAQUILLO,Atropello,,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,3,0,6,16,0,0
Con Heridos,jueves,TUNJUELITO,Choque,Vehículo,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,0,1,17,2,4
Con Heridos,domingo,TUNJUELITO,Atropello,,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,1,0,17,0,0
Con Heridos,miércoles,SANTA FE,Choque,Vehículo,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,4,13,2,4
Con Heridos,viernes,LOS MÁRTIRES,Choque,Vehículo,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,0,6,9,2,4
Con Heridos,martes,USAQUÉN,Choque,Vehículo,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,3,18,2,4
Solo Daños,martes,PUENTE ARANDA,Choque,Vehículo,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,4,0,3,10,2,4
Con Heridos,domingo,CIUDAD BOLÍVAR,Choque,Vehículo,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,1,4,1,0,5,2,4
Con Heridos,lunes,FONTIBÓN,Choque,Vehículo,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,3,0,2,7,2,4
Con Heridos,jueves,SUBA,Choque,Objeto Fijo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,14,2,1
Solo Daños,domingo,LOS MÁRTIRES,Choque,Vehículo,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,9,2,4
Solo Daños,martes,SANTA FE,Choque,Vehículo,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,13,2,4
Con Heridos,martes,BOSA,Volcamiento,,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,0,3,2,5,0
Con Heridos,miércoles,SUBA,Choque,Vehículo,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,4,0,4,14,2,4
Con Heridos,martes,KENNEDY,Choque,Vehículo,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,3,8,2,4
Con Muertos,jueves,KENNEDY,Atropello,,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,0,1,8,0,0
Solo Daños,jueves,PUENTE ARANDA,Volcamiento,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,5,0
Solo Daños,sábado,BOSA,Choque,Vehículo,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5,2,2,4
Con Heridos,viernes,USME,Choque,Vehículo,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,6,19,2,4
Con Heridos,sábado,USAQUÉN,Volcamiento,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,5,18,5,0
Con Heridos,miércoles,SAN CRISTÓBAL,Choque,Vehículo,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,2,0,4,12,2,4
Con Heridos,miércoles,TEUSAQUILLO,Choque,Vehículo,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,0,4,16,2,4
Solo Daños,lunes,BOSA,Choque,Vehículo,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,4,0,2,2,2,4
Solo Daños,sábado,KENNEDY,Choque,Vehículo,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,5,8,2,4
Solo Daños,jueves,SAN CRISTÓBAL,Choque,Objeto Fijo,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,3,0,1,12,2,1
Solo Daños,domingo,USAQUÉN,Choque,Vehículo,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,1,0,0,5,1,0,18,2,4
Solo Daños,miércoles,CIUDAD BOLÍVAR,Choque,Vehículo,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,3,0,4,5,2,4
Con Heridos,jueves,CHAPINERO,Choque,Vehículo,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,3,0,1,4,2,4
Con Heridos,miércoles,SUBA,Choque,Vehículo,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,4,0,4,14,2,4
Con Heridos,miércoles,USAQUÉN,Volcamiento,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,4,18,5,0
Con Heridos,martes,ANTONIO NARIÑO,Choque,Objeto Fijo,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,0,3,0,2,1
Con Heridos,martes,KENNEDY,Atropello,,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,0,3,8,0,0
Con Heridos,viernes,ENGATIVÁ,Choque,Objeto Fijo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,6,6,2,1
Con Heridos,martes,RAFAEL URIBE URIBE,Choque,Vehículo,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,3,0,3,11,2,4
Solo Daños,sábado,ENGATIVÁ,Choque,Vehículo,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,3,1,5,6,2,4
Con Heridos,viernes,CHAPINERO,Choque,Vehículo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,6,4,2,4
Con Heridos,sábado,SUBA,Atropello,,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,1,5,14,0,0
Solo Daños,martes,ENGATIVÁ,Choque,Vehículo,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,6,2,4
Solo Daños,jueves,CIUDAD BOLÍVAR,Volcamiento,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,5,5,0
Con Heridos,sábado,USAQUÉN,Atropello,,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,3,1,5,18,0,0
Solo Daños,domingo,CANDELARIA,Choque,Vehículo,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,2,4
Solo Daños,lunes,LOS MÁRTIRES,Choque,Vehículo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,2,9,2,4
Solo Daños,sábado,LOS MÁRTIRES,Choque,Vehículo,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,1,5,9,2,4
